plugin_id,severity,name
158494,MEDIUM,ESXi 6.5 / 6.7 / 7.0 Multiple Vulnerabilities (VMSA-2022-0004)
158500,MEDIUM,Google Chrome < 99.0.4844.51 Multiple Vulnerabilities
158583,MEDIUM,Microsoft Edge (Chromium) < 99.0.1150.30 Multiple Vulnerabilities
158654,CRITICAL,Mozilla Firefox < 97.0.2
158694,CRITICAL,Mozilla Firefox < 98.0
158702,HIGH,KB5011560: Windows 8.1 and Windows Server 2012 R2 Security Update (March 2022)
158704,HIGH,KB5011495: Windows 10 Version 1607 and Windows Server 2016 Security Update (March 2022)
158705,MEDIUM,Security Updates for Microsoft Word Products (March 2022)
158708,MEDIUM,Microsoft Windows HEIF Image Extensions RCE (March 2022)
158712,HIGH,KB5011503: Windows 10 version 1809 / Windows Server 2019 Security Update (March 2022)
158718,HIGH,KB5011529: Windows 7 and Windows Server 2008 R2 (March 2022) Security Update
158744,MEDIUM,Security Updates for Microsoft .NET core (March 2022)
158900,HIGH,Apache 2.4.x < 2.4.53 Multiple Vulnerabilities
158936,CRITICAL,Google Chrome < 99.0.4844.74 Multiple Vulnerabilities
158992,HIGH,Wireshark 3.6.x < 3.6.2 Multiple Vulnerabilities
159037,CRITICAL,Microsoft Edge (Chromium) < 99.0.1150.46 Multiple Vulnerabilities
159235,CRITICAL,Google Chrome < 99.0.4844.84 Vulnerability
159239,CRITICAL,Microsoft Edge (Chromium) < 99.0.1150.55 Vulnerability
159304,CRITICAL,Google Chrome < 100.0.4896.60 Multiple Vulnerabilities
159464,LOW,Apache Tomcat 9.0.0.M1 < 9.0.62 Spring4Shell CVE-2021-43980
159465,MEDIUM,Microsoft Edge (Chromium) < 100.0.1185.29 Multiple Vulnerabilities
159494,CRITICAL,Google Chrome < 100.0.4896.75 Vulnerability
159530,MEDIUM,Mozilla Firefox < 99.0
159592,CRITICAL,Microsoft Edge (Chromium) < 100.0.1185.36 Vulnerability
159638,CRITICAL,Google Chrome < 100.0.4896.88 Multiple Vulnerabilities
159643,MEDIUM,Dell EMC iDRAC8 < 2.83.83.83 (DSA-2022-069)
159657,HIGH,Adobe Reader < 17.012.30227 / 20.005.30331 / 22.001.20112 Multiple Vulnerabilities (APSB22-16)
159672,CRITICAL,KB5012649: Windows 7 and Windows Server 2008 R2 Security Update (April 2022)
159673,MEDIUM,Security Updates for Microsoft Excel Products (April 2022)
159675,CRITICAL,KB5012647: Windows 10 version 1809 / Windows Server 2019 Security Update (April 2022)
159677,CRITICAL,KB5012596: Windows 10 version 1607 / Windows Server 2016 Security Update (April 2022)
159682,CRITICAL,KB5012670: Windows 8.1 and Windows Server 2012 R2 Security Update (April 2022)
159683,MEDIUM,Security Updates for Microsoft Office Products (April 2022)
159741,CRITICAL,Google Chrome < 100.0.4896.127 Vulnerability
159816,CRITICAL,Microsoft Edge (Chromium) < 100.0.1185.44 Multiple Vulnerabilities
159975,MEDIUM,Oracle Java SE Multiple Vulnerabilities (April 2022 CPU) (deprecated)
160217,CRITICAL,Google Chrome < 101.0.4951.41 Multiple Vulnerabilities
160319,CRITICAL,Microsoft Edge (Chromium) < 101.0.1210.32 Multiple Vulnerabilities
160465,CRITICAL,Mozilla Firefox < 100.0
160894,MEDIUM,Apache Tomcat 9.0.13 < 9.0.63
160906,CRITICAL,Google Chrome < 101.0.4951.64 Multiple Vulnerabilities
160928,HIGH,KB5013941: Windows 10 version 1809 / Windows Server 2019 Security Update (May 2022)
160931,HIGH,KB5014001: Windows 8.1 and Windows Server 2012 R2 Security Update (May 2022)
160934,HIGH,KB5013952: Windows 10 Version 1607 and Windows Server 2016 Security Update (May 2022)
160937,HIGH,KB5013999: Windows 7 and Windows Server 2008 R2 Security Update (May 2022)
160940,HIGH,Security Updates for Microsoft Excel Products (May 2022)
161167,MEDIUM,Security Updates for Microsoft .NET core (May 2022)
161198,CRITICAL,Microsoft Edge (Chromium) < 101.0.1210.47 Multiple Vulnerabilities
161415,CRITICAL,Mozilla Firefox < 100.0.2
161454,HIGH,Apache 2.4.x < 2.4.52 mod_lua Buffer Overflow
161477,CRITICAL,Google Chrome < 102.0.5005.61 Multiple Vulnerabilities
161716,CRITICAL,Mozilla Firefox < 101.0
161717,MEDIUM,Microsoft Edge (Chromium) < 102.0.1245.30 Multiple Vulnerabilities
161754,MEDIUM,Security Updates for Microsoft Office Products C2R (November 2021)
161757,MEDIUM,Security Updates for Microsoft Excel Products C2R (November 2021)
161798,MEDIUM,Dell EMC iDRAC8 < 2.80.80.80 / Dell EMC iDRAC9 < 4.40.40.00 (DSA-2021-177)
161800,MEDIUM,Dell EMC iDRAC9 < 5.00.00.00 (DSA-2021-177)
161921,CRITICAL,Microsoft Windows 10 Version 20H2 Unsupported Version Detection (deprecated)
161948,MEDIUM,Apache 2.4.x < 2.4.54 Multiple Vulnerabilities
161971,MEDIUM,PHP 7.4.x < 7.4.30 Multiple Vulnerabilities
161979,CRITICAL,Google Chrome < 102.0.5005.115 Multiple Vulnerabilities
161989,MEDIUM,Microsoft Edge (Chromium) < 102.0.1245.39 Vulnerability
162016,MEDIUM,Security Updates for Microsoft Word Products C2R (August 2021)
162019,MEDIUM,Security Updates for Microsoft Word Products C2R (January 2022)
162020,MEDIUM,Security Updates for Microsoft Office Products C2R (December 2021)
162044,HIGH,Security Updates for Microsoft Office Products C2R (January 2022)
162045,HIGH,Security Updates for Microsoft Excel Products C2R (January 2022)
162046,HIGH,Security Updates for Microsoft Excel Products C2R (May 2022)
162168,CRITICAL,Microsoft Edge (Chromium) < 102.0.1245.41 Multiple Vulnerabilities
162191,HIGH,KB5014742: Windows 7 and Windows Server 2008 R2 Security Update (June 2022)
162196,CRITICAL,KB5014702: Windows 10 Version 1607 and Windows Server 2016 Security Update (June 2022)
162197,CRITICAL,KB5014692: Windows 10 version 1809 / Windows Server 2019 Security Update (June 2022)
162202,CRITICAL,KB5014746: Windows 8.1 and Windows Server 2012 R2 Security Update (June 2022)
162422,CRITICAL,Google Chrome < 103.0.5060.53 Multiple Vulnerabilities
162428,MEDIUM,Dell EMC iDRAC8 < 2.83.83.83 / Dell EMC iDRAC9 < 5.10.30.00 (DSA-2022-154)
162498,MEDIUM,Apache Tomcat 9.0.30 < 9.0.65
162502,MEDIUM,Apache Tomcat 8.5.50 < 8.5.82
162503,MEDIUM,Microsoft Edge (Chromium) < 103.0.1264.37 Multiple Vulnerabilities
162602,CRITICAL,Mozilla Firefox < 102.0
162624,MEDIUM,Microsoft Edge (Chromium) < 103.0.1264.44 Vulnerability
162706,CRITICAL,Google Chrome < 103.0.5060.114 Multiple Vulnerabilities
162776,CRITICAL,Microsoft Edge (Chromium) < 103.0.1264.49 Vulnerability
163033,HIGH,Adobe Reader < 17.012.30249 / 20.005.30362 / 22.001.20169 Multiple Vulnerabilities (APSB22-32)
163042,HIGH,KB5015877: Windows 8.1 and Windows Server 2012 R2 Security Update (July 2022)
163046,HIGH,KB5015811: Windows 10 version 1809 / Windows Server 2019 Security Update (July 2022)
163050,HIGH,KB5015862: Windows 7 and Windows Server 2008 R2 Security Update (July 2022)
163052,HIGH,KB5015808: Windows 10 Version 1607 and Windows Server 2016 Security Update (July 2022)
163100,HIGH,VMware vCenter Server 6.5 / 6.7 / 7.0 SSRF (VMSA-2022-0018)
163273,CRITICAL,Google Chrome < 103.0.5060.134 Multiple Vulnerabilities
163304,MEDIUM,Oracle Java SE Multiple Vulnerabilities (July 2022 CPU)
163497,CRITICAL,Mozilla Firefox < 103.0
163724,CRITICAL,Google Chrome < 104.0.5112.79 Multiple Vulnerabilities
163762,HIGH,LibreOffice < 7.2.7 / 7.3.2 Improper Certificate Validation (Windows)
163764,HIGH,LibreOffice < 7.2.7 / 7.3 < 7.3.3 Multiple Vulnerabilities (Windows)
163940,CRITICAL,KB5016622: Windows 10 Version 1607 and Windows Server 2016 Security Update (August 2022)
163944,HIGH,Security Updates for Outlook (August 2022)
163946,CRITICAL,KB5016623: Windows 10 version 1809 / Windows Server 2019 Security Update (August 2022)
163947,CRITICAL,KB5016683: Windows 8.1 and Windows Server 2012 R2 Security Update (August 2022)
163950,CRITICAL,Security Updates for Microsoft Office Products (August 2022)
163952,CRITICAL,KB5016679: Windows 7 and Windows Server 2008 R2 Security Update (August 2022)
163955,HIGH,Adobe Reader < 17.012.30262 / 20.005.30381 / 22.002.20191 Multiple Vulnerabilities (APSB22-39)
163958,UNKNOWN,Plugin 163958
164042,HIGH,Security Updates for Outlook C2R DoS (August 2022)
164043,CRITICAL,Security Updates for Microsoft Office Products C2R RCE (August 2022)
164155,CRITICAL,Google Chrome < 104.0.5112.101 Multiple Vulnerabilities (deprecated)
164344,CRITICAL,Mozilla Firefox < 104.0
164508,CRITICAL,Google Chrome < 105.0.5195.52 Multiple Vulnerabilities
164656,CRITICAL,Google Chrome < 105.0.5195.102 Vulnerability
164838,MEDIUM,Wireshark 3.4.x < 3.4.16 A Vulnerability
164993,HIGH,Security Updates for Microsoft Office Products (September 2022)
164996,CRITICAL,KB5017305: Windows 10 Version 1607 and Windows Server 2016 Security Update (September 2022)
164997,CRITICAL,KB5017315: Windows 10 version 1809 / Windows Server 2019 Security Update (September 2022)
165002,CRITICAL,KB5017373: Windows Server 2008 R2 Security Update (September 2022)
165005,CRITICAL,KB5017365: Windows 8.1 and Windows Server 2012 R2 Security Update (September 2022)
165068,CRITICAL,Google Chrome < 105.0.5195.125 Multiple Vulnerabilities
165175,HIGH,Security Updates for Microsoft PowerPoint Products (September 2022)
165262,CRITICAL,Mozilla Firefox < 105.0
165502,CRITICAL,Google Chrome < 106.0.5249.61 Multiple Vulnerabilities
165545,HIGH,PHP 7.4.x < 7.4.32 Multiple Vulnerabilities
165590,CRITICAL,Google Chrome < 106.0.5249.91 Multiple Vulnerabilities
166024,CRITICAL,KB5018479: Windows 7 / Windows Server 2008 R2 Security Update (October 2022)
166025,CRITICAL,KB5018419: Windows 10 version 1809 / Windows Server 2019 Security Update (October 2022)
166030,CRITICAL,KB5018476: Windows 8.1 and Windows Server 2012 R2 Security Update (October 2022)
166034,CRITICAL,KB5018410: Windows 10 Version 20H2 / 21H1 / 21H2 Security Update (October 2022)
166037,HIGH,Security Updates for Microsoft Office Products (October 2022)
166039,CRITICAL,KB5018411: Windows 10 Version 1607 and Windows Server 2016 Security Update (October 2022)
166041,HIGH,Adobe Acrobat < 20.005.30407 / 22.003.20258 Multiple Vulnerabilities (APSB22-46)
166043,HIGH,Adobe Reader < 20.005.30407 / 22.003.20258 Multiple Vulnerabilities (APSB22-46)
166045,CRITICAL,Google Chrome < 106.0.5249.119 Multiple Vulnerabilities
166060,HIGH,Security Updates for Microsoft Word Products C2R (October 2022)
166061,HIGH,Security Updates for Microsoft Office Products C2R (October 2022)
166101,HIGH,VMware vCenter Server 6.5 < 6.5 U3u RCE (VMSA-2022-0025)
166209,CRITICAL,Mozilla Firefox < 106.0
166316,MEDIUM,Oracle Java SE Multiple Vulnerabilities (October 2022 CPU)
166468,CRITICAL,Google Chrome < 107.0.5304.62 Multiple Vulnerabilities
166608,CRITICAL,Wireshark 3.6.x < 3.6.9 Multiple Vulnerabilities
166631,CRITICAL,Google Chrome < 107.0.5304.87 Vulnerability
166807,HIGH,Apache Tomcat 8.5.0 < 8.5.83
166901,CRITICAL,PHP 7.4.x < 7.4.33 Multiple Vulnerabilities
166906,HIGH,Apache Tomcat 9.0.0.M1 < 9.0.68
167101,CRITICAL,Google Chrome < 107.0.5304.106 Multiple Vulnerabilities (deprecated)
167103,CRITICAL,KB5020013: Windows Server 2008 R2 Security Update (November 2022)
167108,HIGH,Security Updates for Microsoft Excel Products (November 2022)
167109,CRITICAL,KB5020010: Windows 8.1 and Windows Server 2012 R2 Security Update (November 2022)
167110,HIGH,Security Updates for Microsoft Word Products (November 2022)
167111,CRITICAL,KB5019964: Windows 10 Version 1607 and Windows Server 2016 Security Update (November 2022)
167112,CRITICAL,KB5019966: Windows 10 version 1809 / Windows Server 2019 Security Update (November 2022)
167115,CRITICAL,KB5019959: Windows 10 Version 20H2 / 21H1 / 21H2 / 22H2 Security Update (November 2022)
167254,MEDIUM,Security Updates for Microsoft .NET Framework (November 2022)
167508,MEDIUM,Dell EMC iDRAC8 < 2.84.84.84 (DSA-2022-265)
167509,MEDIUM,Dell EMC iDRAC9 < 6.00.30.00 (DSA-2022-265)
167633,CRITICAL,Mozilla Firefox < 107.0
167885,MEDIUM,Security Updates for Microsoft .NET Framework (May 2022)
168181,CRITICAL,Google Chrome < 107.0.5304.121 Vulnerability
168222,HIGH,Security Updates for Microsoft Word Products C2R (November 2022)
168223,HIGH,Security Updates for Microsoft Excel Products C2R (November 2022)
168224,HIGH,Security Updates for Microsoft Office Products C2R (November 2022)
168273,CRITICAL,Google Chrome < 108.0.5359.71 Multiple Vulnerabilities
168372,CRITICAL,Google Chrome < 108.0.5359.94 Vulnerability
168395,MEDIUM,Security Updates for Microsoft .NET Framework (April 2022)
168396,MEDIUM,Security Updates for Microsoft .NET Framework (February 2021)
168397,MEDIUM,Security Updates for Microsoft .NET Framework (January 2022)
168651,CRITICAL,Mozilla Firefox < 108.0
168681,HIGH,KB5021288: Windows Server 2008 R2 Security Update (December 2022)
168687,HIGH,KB5021296: Windows 8.1 and Windows Server 2012 R2 Security Update (December 2022)
168693,HIGH,KB5021237: Windows 10 version 1809 / Windows Server 2019 Security Update (December 2022)
168699,CRITICAL,Google Chrome < 108.0.5359.124 Multiple Vulnerabilities
168701,CRITICAL,Google Chrome < 108.0.5359.125 Multiple Vulnerabilities (deprecated)
168729,HIGH,Security Updates for Microsoft Office Products C2R (December 2022)
168731,HIGH,Security Updates for Microsoft OneNote C2R (December 2022)
168745,HIGH,Security Updates for Microsoft .NET Framework (December 2022)
168746,MEDIUM,VMware vCenter Server 6.5 < 6.5 U3u / 6.7 < 6.7.0 U3s / 7.0 < 7.0 U3i  Multiple Vulnerabilities (VMSA-2022-0030)
168747,HIGH,Security Updates for Microsoft .NET Core (December 2022)
168792,CRITICAL,Zoom Client for Meetings < 5.12.2 Vulnerability (ZSB-22024)
168797,HIGH,Zoom Client for Meetings < 5.8.4 Vulnerability (ZSB-21019)
168807,HIGH,Zoom Client for Meetings < 5.6.3 Vulnerability (ZSB-22002)
168816,HIGH,Zoom Client for Meetings < 5.6.3 Vulnerability (ZSB-21002)
168821,CRITICAL,Zoom Client for Meetings < 5.3.0 Vulnerability (ZSB-21003)
168828,MEDIUM,ESXi 6.5 / 6.7 / 7.0 Multiple Vulnerabilities (VMSA-2022-0030)
169458,HIGH,Apache Tomcat 8.5.83
169758,CRITICAL,Google Chrome < 109.0.5414.74 Multiple Vulnerabilities
169775,HIGH,Security Updates for Microsoft .NET Core (January 2023)
169779,CRITICAL,KB5022289: Windows 10 Version 1607 and Windows Server 2016 Security Update (January 2023)
169781,CRITICAL,KB5022339: Windows Server 2008 R2 Security Update (January 2023)
169788,CRITICAL,KB5022286: Windows 10 version 1809 / Windows Server 2019 Security Update (January 2023)
169789,CRITICAL,KB5022346: Windows 8.1 Embedded and Windows Server 2012 R2 Security Update (January 2023)
169877,HIGH,Adobe Acrobat < 20.005.30436 / 22.003.20310 Multiple Vulnerabilities (APSB23-01)
169880,HIGH,Adobe Reader < 20.005.30436 / 22.003.20310 Multiple Vulnerabilities (APSB23-01)
169891,HIGH,Security Updates for Microsoft Office Products C2R (January 2023)
169899,HIGH,SolarWinds Serv-U < 15.3.0 Common Key (CVE-2021-35252)
170099,CRITICAL,Mozilla Firefox < 109.0
170113,HIGH,Apache 2.4.x < 2.4.55 Multiple Vulnerabilities
170161,MEDIUM,Oracle Java SE Multiple Vulnerabilities (January 2023 CPU)
170172,HIGH,Wireshark 3.6.x < 3.6.11 Multiple Vulnerabilities
170519,CRITICAL,Google Chrome < 109.0.5414.119 Multiple Vulnerabilities
170963,CRITICAL,Microsoft Windows 10 Version 21H2 Unsupported Version Detection (deprecated)
171268,CRITICAL,Microsoft Edge (Chromium) < 110.0.1587.41 Multiple Vulnerabilities
171321,CRITICAL,Google Chrome < 110.0.5481.77 Multiple Vulnerabilities
171351,CRITICAL,Apache Tomcat SEoL (7.0.x)
171440,CRITICAL,KB5022874: Windows Server 2008 R2 Security Update (February 2023)
171441,CRITICAL,KB5022840: Windows 10 version 1809 / Windows Server 2019 Security Update (February 2023)
171448,CRITICAL,KB5022838: Windows 10 Version 1607 and Windows Server 2016 Security Update (February 2023)
171449,CRITICAL,Security Updates for Microsoft Word Products (February 2023)
171453,CRITICAL,KB5022894: Windows 8.1 Embedded and Windows Server 2012 R2 Security Update (February 2023)
171454,CRITICAL,Mozilla Firefox < 110.0
171545,HIGH,Security Updates for Microsoft .NET core (February 2023)
171554,CRITICAL,Security Updates for Microsoft Word Products C2R (February 2023)
171556,MEDIUM,Security Updates for Microsoft Publisher Products C2R (February 2023)
171598,HIGH,Security Updates for Microsoft .NET Framework (February 2023)
171604,HIGH,Security Updates for Microsoft SQL Server (February 2023)
171657,HIGH,Apache Tomcat 9.0.0.M1 < 9.0.71
172186,CRITICAL,Apache 2.4.x < 2.4.56 Multiple Vulnerabilities
172221,CRITICAL,Google Chrome < 111.0.5563.64 Multiple Vulnerabilities
172515,CRITICAL,Mozilla Firefox < 111.0
172517,CRITICAL,KB5023759: Windows Server 2008 R2 Security Update (March 2023)
172522,HIGH,Security Updates for Microsoft Excel Products (March 2023)
172527,CRITICAL,Security Updates for Outlook (March 2023)
172535,CRITICAL,KB5023764: Windows 8.1 Embedded and Windows Server 2012 R2 Security Update (March 2023)
172537,HIGH,Security Updates for Microsoft Office Products (March 2023)
172606,HIGH,Security Updates for Microsoft Excel Products C2R (March 2023)
172607,CRITICAL,Security Updates for Outlook C2R Elevation of Privilege (March 2023)
173059,CRITICAL,Google Chrome < 111.0.5563.110 Multiple Vulnerabilities
173251,MEDIUM,Apache Tomcat 9.0.0.M1 < 9.0.72
173836,CRITICAL,Google Chrome < 112.0.5615.49 Multiple Vulnerabilities
174076,CRITICAL,Mozilla Firefox < 112.0
174103,CRITICAL,KB5025277: Windows Server 2008 R2 Security Update (April 2023)
174114,HIGH,Security Updates for Microsoft Publisher Products (April 2023)
174118,CRITICAL,KB5025288: Windows 8.1 Embedded and Windows Server 2012 R2 Security Update (April 2023)
174135,HIGH,Adobe Reader < 20.005.30467 / 23.001.20143 Multiple Vulnerabilities (APSB23-24)
174136,HIGH,Adobe Acrobat < 20.005.30467 / 23.001.20143 Multiple Vulnerabilities (APSB23-24)
174219,MEDIUM,Security Updates for Microsoft .NET core (April 2023)
174220,HIGH,Security Updates for Microsoft Office Products C2R (April 2023)
174221,HIGH,Security Updates for Microsoft Publisher Products C2R (April 2023)
174222,HIGH,Security Updates for Microsoft Word Products C2R (April 2023)
174236,HIGH,Wireshark 3.6.x < 3.6.13 Multiple Vulnerabilities
174332,CRITICAL,Google Chrome < 112.0.5615.121 Vulnerability
174469,HIGH,Zoom VDI Meeting Client < 5.13.1 Vulnerability (ZSB-23001)
174478,CRITICAL,Google Chrome < 112.0.5615.137 Multiple Vulnerabilities
174511,HIGH,Oracle Java SE Multiple Vulnerabilities (April 2023 CPU)
175001,CRITICAL,Google Chrome < 113.0.5672.63 Multiple Vulnerabilities
175330,CRITICAL,Mozilla Firefox < 113.0
175337,HIGH,Security Updates for Microsoft Excel Products (May 2023)
175344,CRITICAL,KB5026426: Windows Server 2008 R2 Security Update (May 2023)
175346,HIGH,Security Updates for Microsoft Word Products (May 2023)
175349,CRITICAL,KB5026409: Windows 8.1 Embedded and Windows Server 2012 R2 Security Update (May 2023)
175373,CRITICAL,Microsoft Message Queuing RCE (CVE-2023-21554, QueueJumper)
175391,HIGH,Security Updates for Microsoft Word Products C2R (May 2023)
175392,HIGH,Security Updates for Microsoft Excel Products C2R (May 2023)
175393,HIGH,Security Updates for Microsoft Office Products C2R (May 2023)
175408,HIGH,Microsoft Teams < 1.6.0.11166 Information Disclosure
175440,HIGH,Security Updates for Microsoft SQL Server OLE DB Driver (April 2023)
175441,HIGH,Security Updates for Microsoft SQL Server ODBC Driver (April 2023)
175450,HIGH,Security Updates for Microsoft SQL Server (April 2023)
175839,CRITICAL,Google Chrome < 113.0.5672.126 Multiple Vulnerabilities
176249,HIGH,ESXi < 7.0 Reflected Denial of Service
